"chromosome","position","matched_gene_name"
"chr1",196377936,"WASH7P"
"chr1",196382020,"WASH7P"
"chr1",196402302,"WASH7P"
"chr1",196405930,"WASH7P"
"chr1",196407344,"WASH7P"
"chr1",196418679,"WASH7P"
"chr1",196422736,"WASH7P"
"chr1",196442151,"WASH7P"
"chr1",196442940,"WASH7P"
"chr1",196453696,"WASH7P"
"chr1",196495624,"WASH7P"
"chr1",196525417,"WASH7P"
"chr1",196526436,"WASH7P"
"chr1",196573437,"WASH7P"
"chr1",196601576,"WASH7P"
"chr1",196625269,"WASH7P"
"chr1",196633195,"WASH7P"
"chr1",196633384,"WASH7P"
"chr1",196634787,"WASH7P"
"chr1",196640266,"WASH7P"
"chr1",196646708,"WASH7P"
"chr1",196650372,"WASH7P"
"chr1",196651787,"WASH7P"
"chr1",196654207,"WASH7P"
"chr1",196673103,"WASH7P"
"chr1",196717788,"WASH7P"
"chr1",196733395,"WASH7P"
"chr1",196733680,"WASH7P"
"chr1",196736037,"WASH7P"
"chr1",196740644,"WASH7P"
"chr1",196741027,"WASH7P"
"chr1",196741937,"WASH7P"
"chr1",196853900,"WASH7P"
"chr1",196854170,"WASH7P"
"chr1",196856733,"WASH7P"
"chr1",196868930,"WASH7P"
"chr1",196871142,"WASH7P"
"chr1",196872560,"WASH7P"
"chr1",196875887,"WASH7P"
"chr1",196886173,"WASH7P"
"chr1",196893439,"WASH7P"
"chr1",196913214,"WASH7P"
"chr1",196923192,"WASH7P"
"chr1",196925196,"WASH7P"
"chr1",196927958,"WASH7P"
"chr1",196964115,"WASH7P"
"chr1",196974191,"WASH7P"
"chr1",196977645,"WASH7P"
"chr1",197015549,"WASH7P"
"chr1",197042506,"WASH7P"
"chr1",197042981,"WASH7P"
"chr1",197101312,"WASH7P"
"chr1",197107064,"WASH7P"
"chr1",197108386,"WASH7P"
"chr1",197153913,"WASH7P"
"chr1",197158448,"WASH7P"
"chr1",197160851,"WASH7P"
"chr1",197172858,"WASH7P"
"chr1",197199103,"WASH7P"
"chr1",197223788,"WASH7P"
"chr1",197252118,"WASH7P"
"chr1",197266041,"WASH7P"
"chr1",197275160,"WASH7P"
"chr1",197297405,"WASH7P"
"chr1",197321195,"WASH7P"
"chr1",197326756,"WASH7P"
"chr1",197339377,"WASH7P"
"chr1",197341617,"WASH7P"
"chr1",197347278,"WASH7P"
"chr1",197352310,"WASH7P"
"chr1",197356278,"WASH7P"
"chr1",197373595,"WASH7P"
"chr1",197374922,"WASH7P"
"chr1",197403120,"WASH7P"
"chr1",197422937,"WASH7P"
"chr1",197456676,"WASH7P"
"chr1",197469476,"WASH7P"
"chr1",197477572,"WASH7P"
"chr1",197495318,"WASH7P"
"chr1",197511856,"WASH7P"
"chr1",197519439,"WASH7P"
"chr1",197538281,"WASH7P"
"chr1",197631962,"WASH7P"
"chr1",197632538,"WASH7P"
"chr1",197637578,"WASH7P"
"chr1",197642552,"WASH7P"
"chr1",197642985,"WASH7P"
"chr1",197643629,"WASH7P"
"chr1",197646261,"WASH7P"
"chr1",197662011,"WASH7P"
"chr1",197669586,"WASH7P"
"chr1",197677414,"WASH7P"
"chr1",197701985,"WASH7P"
"chr1",197702210,"WASH7P"
"chr1",197705214,"WASH7P"
"chr1",197720837,"WASH7P"
"chr1",197733271,"WASH7P"
"chr1",197754332,"WASH7P"
"chr1",197756243,"WASH7P"
"chr1",197774376,"WASH7P"
"chr1",197787019,"WASH7P"
"chr1",197811050,"WASH7P"
"chr1",197812068,"WASH7P"
"chr1",197815442,"WASH7P"
"chr1",197838196,"WASH7P"
"chr1",197843902,"WASH7P"
"chr1",197845477,"WASH7P"
"chr1",197845555,"WASH7P"
"chr1",197847566,"WASH7P"
"chr1",197861708,"WASH7P"
"chr1",197867217,"WASH7P"
"chr1",197874074,"WASH7P"
"chr1",197875237,"WASH7P"
"chr1",197893191,"WASH7P"
"chr1",197897227,"WASH7P"
"chr1",197898458,"WASH7P"
"chr1",197898532,"WASH7P"
"chr1",197905819,"WASH7P"
"chr1",197921985,"WASH7P"
"chr1",197924022,"WASH7P"
"chr1",197928202,"WASH7P"
"chr1",197941516,"WASH7P"
"chr1",197942960,"WASH7P"
"chr1",197950563,"WASH7P"
"chr1",197953265,"WASH7P"
"chr1",197958151,"WASH7P"
"chr1",197973943,"WASH7P"
"chr1",197979952,"WASH7P"
"chr1",197997297,"WASH7P"
"chr1",197998546,"WASH7P"
"chr1",197999256,"WASH7P"
"chr1",198001140,"WASH7P"
"chr1",198002090,"WASH7P"
"chr1",198004443,"WASH7P"
"chr1",198007314,"WASH7P"
"chr1",198008824,"WASH7P"
"chr1",198014290,"WASH7P"
"chr1",198017995,"WASH7P"
"chr1",198025965,"WASH7P"
"chr1",198026831,"WASH7P"
"chr1",198034102,"WASH7P"
"chr1",198044505,"WASH7P"
"chr1",198067004,"WASH7P"
"chr1",198073585,"WASH7P"
"chr1",198074388,"WASH7P"
"chr1",198075040,"WASH7P"
"chr1",198076119,"WASH7P"
"chr1",198082031,"WASH7P"
"chr1",198097235,"WASH7P"
"chr1",198107895,"WASH7P"
"chr1",198112051,"WASH7P"
"chr1",198114310,"WASH7P"
"chr1",198126670,"WASH7P"
"chr1",198128048,"WASH7P"
"chr1",198132519,"WASH7P"
"chr1",198136698,"WASH7P"
"chr1",198148408,"WASH7P"
"chr1",198148512,"WASH7P"
"chr1",198159729,"WASH7P"
"chr1",198163147,"WASH7P"
"chr1",198171808,"WASH7P"
"chr1",198183629,"WASH7P"
"chr1",198196249,"WASH7P"
"chr1",198197041,"WASH7P"
"chr1",198203273,"WASH7P"
"chr1",198205733,"WASH7P"
"chr1",198219619,"WASH7P"
"chr1",198237975,"WASH7P"
"chr1",198240109,"WASH7P"
"chr1",198243506,"WASH7P"
"chr1",198245332,"WASH7P"
"chr1",198260106,"WASH7P"
"chr1",198269334,"WASH7P"
"chr1",198283322,"WASH7P"
"chr1",198285259,"WASH7P"
"chr1",198308005,"WASH7P"
"chr1",198315881,"WASH7P"
"chr1",198316975,"WASH7P"
"chr1",198318139,"WASH7P"
"chr1",198322577,"WASH7P"
"chr1",198323673,"WASH7P"
"chr1",198324895,"WASH7P"
"chr1",198328310,"WASH7P"
"chr1",198330014,"WASH7P"
"chr1",198342830,"WASH7P"
"chr1",198349633,"WASH7P"
"chr1",198351854,"WASH7P"
"chr1",198358038,"WASH7P"
"chr1",198363933,"WASH7P"
"chr1",198374448,"WASH7P"
"chr1",198379284,"WASH7P"
"chr1",198389273,"WASH7P"
"chr1",198391367,"WASH7P"
"chr1",198392289,"WASH7P"
"chr1",198398149,"WASH7P"
"chr1",198415856,"WASH7P"
"chr1",198424685,"WASH7P"
"chr1",198439191,"WASH7P"
"chr1",198441576,"WASH7P"
"chr1",198441722,"WASH7P"
"chr1",198447874,"WASH7P"
"chr1",198448022,"WASH7P"
"chr1",198451528,"WASH7P"
"chr1",198452137,"WASH7P"
"chr1",198452278,"WASH7P"
"chr1",198462843,"WASH7P"
"chr1",198485150,"WASH7P"
"chr1",198487950,"WASH7P"
"chr1",198491934,"WASH7P"
"chr1",198495303,"WASH7P"
"chr1",198500032,"WASH7P"
"chr1",198504966,"WASH7P"
"chr1",198505318,"WASH7P"
"chr1",198511531,"WASH7P"
"chr1",198512241,"WASH7P"
"chr1",198515079,"WASH7P"
"chr1",198516576,"WASH7P"
"chr1",198519360,"WASH7P"
"chr1",198541570,"WASH7P"
"chr1",198541992,"WASH7P"
"chr1",198544696,"WASH7P"
"chr1",198558976,"WASH7P"
"chr1",198559259,"WASH7P"
"chr1",198575600,"WASH7P"
"chr1",198595367,"WASH7P"
"chr1",198608133,"WASH7P"
"chr1",198620446,"WASH7P"
"chr1",198626376,"WASH7P"
"chr1",198630171,"WASH7P"
"chr1",198632067,"WASH7P"
"chr1",198640175,"WASH7P"
"chr1",198663227,"WASH7P"
"chr1",198668724,"WASH7P"
"chr1",198674995,"WASH7P"
"chr1",198676520,"WASH7P"
"chr1",198678731,"WASH7P"
"chr1",198680877,"WASH7P"
"chr1",198687278,"WASH7P"
"chr1",198689727,"WASH7P"
"chr1",198723235,"WASH7P"
"chr1",198743340,"WASH7P"
"chr1",198752063,"WASH7P"
"chr1",198754786,"WASH7P"
"chr1",198764719,"WASH7P"
"chr1",198770741,"WASH7P"
"chr1",198776737,"WASH7P"
"chr1",198782272,"WASH7P"
"chr1",198802075,"WASH7P"
"chr1",198804228,"WASH7P"
"chr1",198804574,"WASH7P"
"chr1",198816365,"WASH7P"
"chr1",198831978,"WASH7P"
"chr1",198842243,"WASH7P"
"chr1",198856831,"WASH7P"
"chr1",198868022,"WASH7P"
"chr1",198895461,"WASH7P"
"chr1",198919945,"WASH7P"
"chr1",198926715,"WASH7P"
"chr1",198929298,"WASH7P"
"chr1",198943668,"WASH7P"
"chr1",198973886,"WASH7P"
"chr1",198974711,"WASH7P"
"chr1",198990562,"WASH7P"
"chr1",199005696,"WASH7P"
"chr1",199007391,"WASH7P"
"chr1",199012112,"WASH7P"
"chr1",199049014,"WASH7P"
"chr1",199050726,"WASH7P"
"chr1",199065777,"WASH7P"
"chr1",199068914,"WASH7P"
"chr1",199073848,"WASH7P"
"chr1",199111012,"WASH7P"
"chr1",199117967,"WASH7P"
"chr1",199121102,"WASH7P"
"chr1",199121227,"WASH7P"
"chr1",199122011,"WASH7P"
"chr1",199122571,"WASH7P"
"chr1",199123960,"WASH7P"
"chr1",199124222,"WASH7P"
"chr1",199135532,"WASH7P"
"chr1",199137600,"WASH7P"
"chr1",199138753,"WASH7P"
"chr1",199139278,"WASH7P"
"chr1",199139644,"WASH7P"
"chr1",199140674,"WASH7P"
"chr1",199149585,"WASH7P"
"chr1",199149682,"WASH7P"
"chr1",199152576,"WASH7P"
"chr1",199164906,"WASH7P"
"chr1",199167640,"WASH7P"
"chr1",199176429,"WASH7P"
"chr1",199181325,"WASH7P"
"chr1",199192634,"WASH7P"
"chr1",199199563,"WASH7P"
"chr1",199224761,"WASH7P"
"chr1",199226764,"WASH7P"
"chr1",199234108,"WASH7P"
"chr1",199251705,"WASH7P"
"chr1",199262608,"WASH7P"
"chr1",199264072,"WASH7P"
"chr1",199265615,"WASH7P"
"chr1",199267230,"WASH7P"
"chr1",199273555,"WASH7P"
"chr1",199274100,"WASH7P"
"chr1",199281142,"WASH7P"
"chr1",199285825,"WASH7P"
"chr1",199296142,"WASH7P"
"chr1",199297746,"WASH7P"
"chr1",199300255,"WASH7P"
"chr1",199312489,"WASH7P"
"chr1",199331347,"WASH7P"
"chr1",199331959,"WASH7P"
"chr1",199335764,"WASH7P"
"chr1",199343152,"WASH7P"
"chr1",199346591,"WASH7P"
"chr1",199347333,"WASH7P"
"chr1",199351657,"WASH7P"
"chr1",199369020,"WASH7P"
"chr1",199377952,"WASH7P"
"chr1",199388384,"WASH7P"
"chr1",199391849,"WASH7P"
"chr1",199392706,"WASH7P"
"chr1",199400351,"WASH7P"
"chr1",199407872,"WASH7P"
"chr1",199426840,"WASH7P"
"chr1",199432117,"WASH7P"
"chr1",199438139,"WASH7P"
"chr1",199447481,"WASH7P"
"chr1",199450529,"WASH7P"
"chr1",199456678,"WASH7P"
"chr1",199458193,"WASH7P"
"chr1",199472393,"WASH7P"
"chr1",199472537,"WASH7P"
"chr1",199475333,"WASH7P"
"chr1",199480935,"WASH7P"
"chr1",199482539,"WASH7P"
"chr1",199485750,"WASH7P"
"chr1",199488399,"WASH7P"
"chr1",199495483,"WASH7P"
"chr1",199502488,"WASH7P"
"chr1",199511758,"WASH7P"
"chr1",199515873,"WASH7P"
"chr1",199517693,"WASH7P"
"chr1",199519705,"WASH7P"
"chr1",199521000,"WASH7P"
"chr1",199527234,"WASH7P"
"chr1",199544437,"WASH7P"
"chr1",199549877,"WASH7P"
"chr1",199550137,"WASH7P"
"chr1",199561897,"WASH7P"
"chr1",199565780,"WASH7P"
"chr1",199569117,"WASH7P"
"chr1",199572642,"WASH7P"
"chr1",199587258,"WASH7P"
"chr1",199588644,"WASH7P"
"chr1",199612453,"WASH7P"
"chr1",199614652,"WASH7P"
"chr1",199619330,"WASH7P"
"chr1",199620858,"WASH7P"
"chr1",199621286,"WASH7P"
"chr1",199621793,"WASH7P"
"chr1",199624714,"WASH7P"
"chr1",199629655,"WASH7P"
"chr1",199631808,"WASH7P"
"chr1",199641109,"WASH7P"
"chr1",199641805,"WASH7P"
"chr1",199646570,"WASH7P"
"chr1",199660310,"WASH7P"
"chr1",199663868,"WASH7P"
"chr1",199664584,"WASH7P"
"chr1",199665274,"WASH7P"
"chr1",199667221,"WASH7P"
"chr1",199667816,"WASH7P"
"chr1",199681257,"WASH7P"
"chr1",199685545,"WASH7P"
"chr1",199704353,"WASH7P"
"chr1",199719408,"WASH7P"
"chr1",199721574,"WASH7P"
"chr1",199803106,"WASH7P"
"chr1",199809724,"WASH7P"
"chr1",199809828,"WASH7P"
"chr1",199810651,"WASH7P"
"chr1",199813442,"WASH7P"
"chr1",199813896,"WASH7P"
"chr1",199850306,"WASH7P"
"chr1",199853846,"WASH7P"
"chr1",199862895,"WASH7P"
"chr1",199870870,"WASH7P"
"chr1",199874929,"WASH7P"
"chr1",199889263,"WASH7P"
"chr1",199891938,"WASH7P"
"chr1",199894427,"WASH7P"
"chr1",199895032,"WASH7P"
"chr1",199938138,"WASH7P"
"chr1",199945083,"WASH7P"
"chr1",199962195,"WASH7P"
"chr1",199974444,"WASH7P"
"chr1",199990881,"WASH7P"
"chr1",199996040,"WASH7P"
"chr1",199997434,"WASH7P"
"chr1",200016572,"WASH7P"
"chr1",200016664,"WASH7P"
"chr1",200028275,"WASH7P"
"chr1",200032998,"WASH7P"
"chr1",200038304,"WASH7P"
"chr1",200041696,"WASH7P"
"chr1",200046100,"WASH7P"
"chr1",200047018,"WASH7P"
"chr1",200051133,"WASH7P"
"chr1",200053539,"WASH7P"
"chr1",200059303,"WASH7P"
"chr1",200062952,"WASH7P"
"chr1",200067011,"WASH7P"
"chr1",200067879,"WASH7P"
"chr1",200068599,"WASH7P"
"chr1",200071596,"WASH7P"
"chr1",200072903,"WASH7P"
"chr1",200082146,"WASH7P"
"chr1",200090580,"WASH7P"
"chr1",200092745,"WASH7P"
"chr1",200093261,"WASH7P"
"chr1",200096087,"WASH7P"
"chr1",200099530,"WASH7P"
"chr1",200108878,"WASH7P"
"chr1",200113336,"WASH7P"
"chr1",200117296,"WASH7P"
"chr1",200118798,"WASH7P"
"chr1",200120992,"WASH7P"
"chr1",200121091,"WASH7P"
"chr1",200121333,"WASH7P"
"chr1",200122127,"WASH7P"
"chr1",200123320,"WASH7P"
"chr1",200124125,"WASH7P"
"chr1",200135844,"WASH7P"
"chr1",200151899,"WASH7P"
"chr1",200160130,"WASH7P"
"chr1",200162956,"WASH7P"
"chr1",200166940,"WASH7P"
"chr1",200169646,"WASH7P"
"chr1",200170222,"WASH7P"
"chr1",200173189,"WASH7P"
"chr1",200181610,"WASH7P"
"chr1",200182627,"WASH7P"
"chr1",200193542,"WASH7P"
"chr1",200193655,"WASH7P"
"chr1",200198530,"WASH7P"
"chr1",200205914,"WASH7P"
"chr1",200206940,"WASH7P"
"chr1",200208596,"WASH7P"
"chr1",200215811,"WASH7P"
"chr1",200218376,"WASH7P"
"chr1",200218517,"WASH7P"
"chr1",200228410,"WASH7P"
"chr1",200231728,"WASH7P"
"chr1",200251167,"WASH7P"
"chr1",200252641,"WASH7P"
"chr1",200260318,"WASH7P"
"chr1",200265253,"WASH7P"
"chr1",200277897,"WASH7P"
"chr1",200278782,"WASH7P"
"chr1",200316925,"WASH7P"
"chr1",200317103,"WASH7P"
"chr1",200355035,"WASH7P"
"chr1",200361351,"WASH7P"
"chr1",200367741,"WASH7P"
"chr1",200387064,"WASH7P"
"chr1",200395745,"WASH7P"
"chr1",200400568,"WASH7P"
"chr1",200431414,"WASH7P"
"chr1",200435215,"WASH7P"
"chr1",200436607,"WASH7P"
"chr1",200441432,"WASH7P"
"chr1",200441843,"WASH7P"
"chr1",200450873,"WASH7P"
"chr1",200452294,"WASH7P"
"chr1",200452338,"WASH7P"
"chr1",200453945,"WASH7P"
"chr1",200454713,"WASH7P"
"chr1",200462515,"WASH7P"
"chr1",200468378,"WASH7P"
"chr1",200473990,"WASH7P"
"chr1",200477757,"WASH7P"
"chr1",200487296,"WASH7P"
"chr1",200500377,"WASH7P"
"chr1",200503265,"WASH7P"
"chr1",200504351,"WASH7P"
"chr1",200506107,"WASH7P"
"chr1",200510845,"WASH7P"
"chr1",200512427,"WASH7P"
"chr1",200525288,"WASH7P"
"chr1",200532902,"WASH7P"
"chr1",200540137,"WASH7P"
"chr1",200557489,"WASH7P"
"chr1",200560131,"WASH7P"
"chr1",200562565,"WASH7P"
"chr1",200566184,"WASH7P"
"chr1",200594843,"WASH7P"
"chr1",200602833,"WASH7P"
"chr1",200608148,"WASH7P"
"chr1",200623167,"WASH7P"
"chr1",200624877,"WASH7P"
"chr1",200631692,"WASH7P"
"chr1",200638338,"WASH7P"
"chr1",200648405,"WASH7P"
"chr1",200661000,"WASH7P"
"chr1",200666422,"WASH7P"
"chr1",200674710,"WASH7P"
"chr1",200676905,"WASH7P"
"chr1",200679311,"WASH7P"
"chr1",200680036,"WASH7P"
"chr1",200681362,"WASH7P"
"chr1",200690726,"WASH7P"
"chr1",200713593,"WASH7P"
"chr1",200734413,"WASH7P"
"chr1",200735626,"WASH7P"
"chr1",200740668,"WASH7P"
"chr1",200749294,"WASH7P"
"chr1",200752137,"WASH7P"
"chr1",200752151,"WASH7P"
"chr1",200759690,"WASH7P"
"chr1",200771150,"WASH7P"
"chr1",200793914,"WASH7P"
"chr1",200811025,"WASH7P"
"chr1",200818949,"WASH7P"
"chr1",200822826,"WASH7P"
"chr1",200838118,"WASH7P"
"chr1",200842637,"WASH7P"
"chr1",200857641,"WASH7P"
"chr1",200867738,"WASH7P"
"chr1",200871339,"WASH7P"
"chr1",200872406,"WASH7P"
"chr1",200874640,"WASH7P"
"chr1",200875923,"WASH7P"
"chr1",200880548,"WASH7P"
"chr1",200883692,"WASH7P"
"chr1",200888646,"WASH7P"
"chr1",200896640,"WASH7P"
"chr1",200910174,"WASH7P"
"chr1",200912467,"WASH7P"
"chr1",200927580,"WASH7P"
"chr1",200937345,"WASH7P"
"chr1",200944201,"WASH7P"
"chr1",200945439,"WASH7P"
"chr1",200952257,"WASH7P"
"chr1",200952817,"WASH7P"
"chr1",200960877,"WASH7P"
"chr1",200965304,"WASH7P"
"chr1",200968901,"WASH7P"
"chr1",200973257,"WASH7P"
"chr1",200988983,"WASH7P"
"chr1",200991179,"WASH7P"
"chr1",200995450,"WASH7P"
"chr1",200997894,"WASH7P"
"chr1",201011593,"WASH7P"
"chr1",201015352,"WASH7P"
"chr1",201018670,"WASH7P"
"chr1",201029230,"WASH7P"
"chr1",201029691,"WASH7P"
"chr1",201034478,"WASH7P"
"chr1",201035384,"WASH7P"
"chr1",201039248,"WASH7P"
"chr1",201040428,"WASH7P"
"chr1",201047168,"WASH7P"
"chr1",201047518,"WASH7P"
"chr1",201063609,"WASH7P"
"chr1",201064592,"WASH7P"
"chr1",201066479,"WASH7P"
"chr1",201069559,"WASH7P"
"chr1",201072070,"WASH7P"
"chr1",201072236,"WASH7P"
"chr1",201073855,"WASH7P"
"chr1",201074188,"WASH7P"
"chr1",201076345,"WASH7P"
"chr1",201079157,"WASH7P"
"chr1",201081440,"WASH7P"
"chr1",201083071,"WASH7P"
"chr1",201091737,"WASH7P"
"chr1",201092649,"WASH7P"
"chr1",201098656,"WASH7P"
"chr1",201100633,"WASH7P"
"chr1",201100954,"WASH7P"
"chr1",201102411,"WASH7P"
"chr1",201102662,"WASH7P"
"chr1",201102756,"WASH7P"
"chr1",201104427,"WASH7P"
"chr1",201105165,"WASH7P"
"chr1",201106103,"WASH7P"
"chr1",201106117,"WASH7P"
"chr1",201108084,"WASH7P"
"chr1",201109960,"WASH7P"
"chr1",201112815,"WASH7P"
"chr1",201116868,"WASH7P"
"chr1",201123422,"WASH7P"
"chr1",201123482,"WASH7P"
"chr1",201123851,"WASH7P"
"chr1",201124755,"WASH7P"
"chr1",201126586,"WASH7P"
"chr1",201127640,"WASH7P"
"chr1",201131354,"WASH7P"
"chr1",201134276,"WASH7P"
"chr1",201135461,"WASH7P"
"chr1",201136580,"WASH7P"
"chr1",201138968,"WASH7P"
"chr1",201139375,"WASH7P"
"chr1",201140775,"WASH7P"
"chr1",201144190,"WASH7P"
"chr1",201146694,"WASH7P"
"chr1",201147783,"WASH7P"
"chr1",201148005,"WASH7P"
"chr1",201153688,"WASH7P"
"chr1",201156198,"WASH7P"
"chr1",201164827,"WASH7P"
"chr1",201168399,"WASH7P"
"chr1",201169300,"WASH7P"
"chr1",201173426,"WASH7P"
"chr1",201174646,"WASH7P"
"chr1",201179905,"WASH7P"
"chr1",201183060,"WASH7P"
"chr1",201183120,"WASH7P"
"chr1",201188018,"WASH7P"
"chr1",201190333,"WASH7P"
"chr1",201194971,"WASH7P"
"chr1",201195636,"WASH7P"
"chr1",201195802,"WASH7P"
"chr1",201197153,"WASH7P"
"chr1",201207583,"WASH7P"
"chr1",201208150,"WASH7P"
"chr1",201214274,"WASH7P"
"chr1",201214645,"WASH7P"
"chr1",201214969,"WASH7P"
"chr1",201223756,"WASH7P"
"chr1",201224473,"WASH7P"
"chr1",201228653,"WASH7P"
"chr1",201229297,"WASH7P"
"chr1",201231088,"WASH7P"
"chr1",201241323,"WASH7P"
"chr1",201243708,"WASH7P"
"chr1",201245448,"WASH7P"
"chr1",201248020,"WASH7P"
"chr1",201253790,"WASH7P"
"chr1",201264623,"WASH7P"
"chr1",201265958,"WASH7P"
"chr1",201268525,"WASH7P"
"chr1",201270523,"WASH7P"
"chr1",201274611,"WASH7P"
"chr1",201275301,"WASH7P"
"chr1",201277734,"WASH7P"
"chr1",201277993,"WASH7P"
"chr1",201283738,"WASH7P"
"chr1",201288245,"WASH7P"
"chr1",201293349,"WASH7P"
"chr1",201302094,"WASH7P"
"chr1",201309734,"WASH7P"
"chr1",201310212,"WASH7P"
"chr1",201311521,"WASH7P"
"chr1",201316584,"WASH7P"
"chr1",201319827,"WASH7P"
"chr1",201323345,"WASH7P"
"chr1",201326984,"WASH7P"
"chr1",201331925,"WASH7P"
"chr1",201332568,"WASH7P"
"chr1",201341308,"WASH7P"
"chr1",201342037,"WASH7P"
"chr1",201351054,"WASH7P"
"chr1",201353081,"WASH7P"
"chr1",201356334,"WASH7P"
"chr1",201359696,"WASH7P"
"chr1",201361601,"WASH7P"
"chr1",201368640,"WASH7P"
"chr1",201371685,"WASH7P"
"chr1",201376359,"WASH7P"
"chr1",201379215,"WASH7P"
"chr1",201386815,"WASH7P"
"chr1",201389176,"WASH7P"
"chr1",201390569,"WASH7P"
"chr1",201391153,"WASH7P"
"chr1",201395442,"WASH7P"
"chr1",201403585,"WASH7P"
"chr1",201404716,"WASH7P"
"chr1",201415990,"WASH7P"
"chr1",201422935,"WASH7P"
"chr1",201431897,"WASH7P"
"chr1",201438654,"WASH7P"
"chr1",201446464,"WASH7P"
"chr1",201460253,"WASH7P"
"chr1",201461444,"WASH7P"
"chr1",201468006,"WASH7P"
"chr1",201471907,"WASH7P"
"chr1",201482724,"WASH7P"
"chr1",201495679,"WASH7P"
"chr1",201495806,"WASH7P"
"chr1",201496929,"WASH7P"
"chr1",201502073,"WASH7P"
"chr1",201503206,"WASH7P"
"chr1",201514550,"WASH7P"
"chr1",201517800,"WASH7P"
"chr1",201521798,"WASH7P"
"chr1",201526440,"WASH7P"
"chr1",201530450,"WASH7P"
"chr1",201531697,"WASH7P"
"chr1",201555284,"WASH7P"
"chr1",201559115,"WASH7P"
"chr1",201560991,"WASH7P"
"chr1",201563276,"WASH7P"
"chr1",201567162,"WASH7P"
"chr1",201568357,"WASH7P"
"chr1",201571381,"WASH7P"
"chr1",201574673,"WASH7P"
"chr1",201581253,"WASH7P"
"chr1",201583710,"WASH7P"
"chr1",201584435,"WASH7P"
"chr1",201585195,"WASH7P"
"chr1",201591035,"WASH7P"
"chr1",201591989,"WASH7P"
"chr1",201592492,"WASH7P"
"chr1",201592547,"WASH7P"
"chr1",201595781,"WASH7P"
"chr1",201606871,"WASH7P"
"chr1",201617001,"WASH7P"
"chr1",201638758,"WASH7P"
"chr1",201647707,"WASH7P"
"chr1",201656695,"WASH7P"
"chr1",201661333,"WASH7P"
"chr1",201661827,"WASH7P"
"chr1",201662343,"WASH7P"
"chr1",201667596,"WASH7P"
"chr1",201671349,"WASH7P"
"chr1",201671693,"WASH7P"
"chr1",201675624,"WASH7P"
"chr1",201678526,"WASH7P"
"chr1",201682356,"WASH7P"
"chr1",201698734,"WASH7P"
"chr1",201715563,"WASH7P"
"chr1",201736522,"WASH7P"
"chr1",201743548,"WASH7P"
"chr1",201763566,"WASH7P"
"chr1",201766602,"WASH7P"
"chr1",201770692,"WASH7P"
"chr1",201773391,"WASH7P"
"chr1",201773628,"WASH7P"
"chr1",201777111,"WASH7P"
"chr1",201783301,"WASH7P"
"chr1",201785592,"WASH7P"
"chr1",201801245,"WASH7P"
"chr1",201801801,"WASH7P"
"chr1",201806618,"WASH7P"
"chr1",201808122,"WASH7P"
"chr1",201821142,"WASH7P"
"chr1",201821698,"WASH7P"
"chr1",201823178,"WASH7P"
"chr1",201831454,"WASH7P"
"chr1",201831740,"WASH7P"
"chr1",201852315,"WASH7P"
"chr1",201876304,"WASH7P"
"chr1",201886284,"WASH7P"
"chr1",201900129,"WASH7P"
"chr1",201914071,"WASH7P"
"chr1",201917069,"WASH7P"
"chr1",201917520,"WASH7P"
"chr1",201918593,"WASH7P"
"chr1",201919841,"WASH7P"
"chr1",201928542,"WASH7P"
"chr1",201939469,"WASH7P"
"chr1",201941481,"WASH7P"
"chr1",201944539,"WASH7P"
"chr1",201944599,"WASH7P"
"chr1",201949399,"WASH7P"
"chr1",201953631,"WASH7P"
"chr1",201954677,"WASH7P"
"chr1",201967196,"WASH7P"
"chr1",201969867,"WASH7P"
"chr1",201971088,"WASH7P"
"chr1",201985859,"WASH7P"
"chr1",201990327,"WASH7P"
"chr1",201990362,"WASH7P"
"chr1",201997646,"WASH7P"
"chr1",202004437,"WASH7P"
"chr1",202005314,"WASH7P"
"chr1",202014114,"WASH7P"
"chr1",202017290,"WASH7P"
"chr1",202044629,"WASH7P"
"chr1",202056162,"WASH7P"
"chr1",202058042,"WASH7P"
"chr1",202058627,"WASH7P"
"chr1",202063107,"WASH7P"
"chr1",202063180,"WASH7P"
"chr1",202067879,"WASH7P"
"chr1",202067964,"WASH7P"
"chr1",202076102,"WASH7P"
"chr1",202076413,"WASH7P"
"chr1",202083288,"WASH7P"
"chr1",202086827,"WASH7P"
"chr1",202108799,"WASH7P"
"chr1",202108947,"WASH7P"
"chr1",202121966,"WASH7P"
"chr1",202124607,"WASH7P"
"chr1",202125465,"WASH7P"
"chr1",202129930,"WASH7P"
"chr1",202131280,"WASH7P"
"chr1",202132315,"WASH7P"
"chr1",202146817,"WASH7P"
"chr1",202150180,"WASH7P"
"chr1",202150606,"WASH7P"
"chr1",202153655,"WASH7P"
"chr1",202156866,"WASH7P"
"chr1",202159051,"WASH7P"
"chr1",202159984,"WASH7P"
"chr1",202160878,"WASH7P"
"chr1",202162936,"WASH7P"
"chr1",202163649,"WASH7P"
"chr1",202166329,"WASH7P"
"chr1",202174384,"WASH7P"
"chr1",202214180,"WASH7P"
"chr1",202214903,"WASH7P"
"chr1",202218048,"WASH7P"
"chr1",202221418,"WASH7P"
"chr1",202221614,"WASH7P"
"chr1",202222743,"WASH7P"
"chr1",202228033,"WASH7P"
"chr1",202231671,"WASH7P"
"chr1",202234630,"WASH7P"
"chr1",202237717,"WASH7P"
